review,Eng,vader_score,vader_compound,textblob_score
"所以變左象徵一樣既存在,實際幫助作用未見...","Therefore, the left symbol has the same existence, and the actual help function is not seen...","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",0.4019,0.0
"可能而家未去到要動用,又可能預留比進升用.","It may be that the home has not been used to use it, and it may be reserved for promotion.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
呢個我地無從得知,We have no way of knowing,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",-0.29600000000000004,0.0
"只知紅利同投連也屬於投資類,本來就唔屬風險保障類","I only know that dividends and investment companies also belong to the investment category, and they are not originally classified as risk protection.","{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2732}",-0.2732,-0.09375
"圖3既解釋,係解釋唔到樓主既情況的.因為係不景氣時就馬上出動緩衝機制既話,樓主唔會收到咁底預期回報.","Figure 3 explains both, and it does not explain the situation to the landlord. Because the buffer mechanism is immediately activated when the system is in a downturn, the landlord will not receive the expected return.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1
"反而係拉平去,就可以解釋到,問題係幾時拉平,PDF中有提及.視持單年期.即係到完結先會計一次。","Instead, it should be leveled, and it can be explained that the problem was flattened, as mentioned in the PDF. It depends on the single-year period. That is, it will be accounted once until the end.","{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.0
呢啲係壽險黎，唔可以單純當佢係基金咁去睇。,"As for life insurance, it can't be regarded as a fund alone.","{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.25}",-0.25,0.0
更乜好係保險產品黎，好大程度上係受制於 ALM 嘅要求。(中保監最近掃晒啲民營萬能險，就係基於無做好 ALM。預期將出台《保險資產負債管理監管辦法》題外話),"Even more so, it is the insurance product Li, which is largely subject to the requirements of ALM. (The China Insurance Regulatory Commission recently cleaned private universal insurance, which was based on the lack of good ALM. It is expected that the ""Insurance Asset and Liability Management Supervision Measures"" will be released.","{'neg': 0.071, 'neu': 0.835, 'pos': 0.094, 'compound': 0.3182}",0.3182,0.13333333333333333
利率預期變動，會影響折現率、儲備金、資產配置、連帶影響預期回報率、紅利率，唔係三言兩語講得完。,"The expected change in interest rates will affect the discount rate, reserves, asset allocation, and jointly affect the expected rate of return, and the dividend rate, which is not enough to say in two words.","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.6705}",0.6705,-0.06666666666666668
"極極極度簡化例子：保額 100 萬，預期個客 85 歲身故 (賠償=保證現金價值)，利率 10%，1 歲開始投保，最少儲備 $303 蚊就夠 ($303*1.1^85=$999,587)，如果你收佢 $30,000 蚊保費，有 $29,697 蚊係自由投資嘅。但如果利率跌至 5%，最少儲備激增至 15,809 (15,809x1.05^85=999,988)，得返 $14,190 係自由。","Extremely simplified example: 1 million insured amount, expected death at the age of 85 (compensation = guaranteed cash value), interest rate 10%, insured at 1 year old, minimum reserve of $303 mosquito is enough ($303*1.1^85=$999,587), If you charge $30,000 for mosquito insurance, $29,697 mosquitoes are freely invested. However, if the interest rate falls to 5%, the minimum reserve surges to 15,809 (15,809x1.05^85=999,988), and the $14,190 is free.","{'neg': 0.049, 'neu': 0.767, 'pos': 0.184, 'compound': 0.8658}",0.8658,0.1125
"30,000 保費中，29,697 同 14,190 自由投資，總回報係相差千里。","Of the 30,000 premiums, 29,697 is the same as 14,190 free investment, and the total return is different by thousands of miles.","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.5106}",0.5106,0.1
如果想維持長遠回報較高，儲備資產就唔可以增加太多，即係歸原紅利維持唔到，要滅少，但始終自由資產減少，亦要減特別紅利。歸原紅利一減少，可套現紅利會跟住插水。,"If you want to maintain a high long-term return, you can't increase the reserve assets too much, that is, to maintain the original dividend, you want to eliminate it, but always reduce the free assets, but also reduce the special dividend. Once the original bonus is reduced, the cashable bonus will keep up with the water.","{'neg': 0.02, 'neu': 0.606, 'pos': 0.374, 'compound': 0.9759}",0.9759,0.3111904761904762
美式保單一樣受息利率變動影響，不過美式單短期內感覺無咁震撼，但時間一長都嚇死人，睇返啲生效佐 20 年嘅美式分紅單就知有幾爽,"American insurance policies are also affected by changes in interest rates, but American policies feel no shock in the short term, but they are scary to death for a long time. It will take effect after 20 years of American dividends.","{'neg': 0.212, 'neu': 0.696, 'pos': 0.092, 'compound': -0.8006}",-0.8006,-0.09166666666666667
都係蛙兄好.望下先,It’s good to be Brother Frog.,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,0.7
蛙兄好嘢！得閑多啲浮上嚟唔好潛咁耐水。,Brother Frog! Too much to float up and don't dive well to resist water.,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2746}",-0.2746,0.2
明白更乜好有ALM要求、係壽險黎、之餘此類，要有一部份當作lock up做儲備，所以會受利率嘅影響，令自由嗰部份可運用的多與少會有影響，長遠計數變得好複雜。,"Understand that it is better to have ALM requirements, life insurance, and other such things. It must be part of the reserve as lock up, so it will be affected by interest rates, so that the more and less available free parts will be affected. Long-term counting becomes complicated.","{'neg': 0.057, 'neu': 0.784, 'pos': 0.159, 'compound': 0.7732}",0.7732,0.12604166666666666
但係咁點解釋雋乜果類極少保障嘅分紅產品呢？佢應該唔使keep住大部份作儲備，差不多可作all-in去投資分紅，分幾多應該完全同佢嘅分紅policy直接有關，唔受到「人壽保障」方面影響咁多。,"But how do you explain the bonus products that are rarely guaranteed? The channel should not keep most of it as a reserve, and it can be used as an all-in investment dividend. The amount of the dividend should be directly related to the dividend policy of the channel. It should not be affected by the ""life protection"" aspect.","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.7518}",0.7518,0.26666666666666666
"雋乜都係壽險產品黎，有保證現金價值，就會受制於 ALM，要俾保證人，就要留儲蓄，基金無保證，就無呢個問題。""保險姓保""係一個好重要嘅理念。","Jun is a life insurance product, Li. If you have a guaranteed cash value, you will be subject to ALM. If you want to be a guarantor, you must keep your savings. If the fund is not guaranteed, there is no such problem. ""Insurance surname insurance"" is a good and important concept.","{'neg': 0.037, 'neu': 0.782, 'pos': 0.181, 'compound': 0.7549}",0.7549,0.2333333333333333
"近年息低，所以""保證""個代價，就係要持有更多低息美債作儲蓄，變相回報低，無咩競爭力，所以齊齊出英式低保證。","In recent years, interest rates have been low, so the price of ""guarantee"" is to hold more low-interest U.S. Treasury bonds for savings. The return in disguise is low, and there is no competitiveness. Therefore, all British low guarantees are issued.","{'neg': 0.208, 'neu': 0.653, 'pos': 0.14, 'compound': -0.3477}",-0.3477,0.08333333333333333
留意 414 剛公佈業績 (我持有414)，佢個債券組合回報率係5%，但入面有唔少BBB債，如果單睇儲備用美債拉埋唔夠3%。,"Note that 414 has just announced the results (I hold 414). The return rate of each bond portfolio is 5%, but there are not many BBB bonds in the face. If the single reserve is used to pull the US debt, it will not be enough for 3%.","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.5023}",-0.5023,-0.10714285714285714
而且雖然保單會獨立計數，但背後個分紅基金係統一運作，回報方向大致上係一樣。保險唔係你今日俾錢買，佢就拎舊錢去市場買債券同股票咁簡單。,"And although the policy will be counted independently, the return direction of the dividend fund system in operation is generally the same. Insurance doesn't mean you buy it today with money, and it's as simple as buying bonds with stocks on the market with old money.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.027083333333333324
種種原因，債券回報部分會滯後於市場，減息個影響亦一路浮現，部分原因係分紅機會債券再投資，部分原因係緩和調整。,"For various reasons, the return of bonds will lag behind the market, and the impact of interest rate cuts has also emerged all the way. Part of the reason is the reinvestment of bonus opportunity bonds, and part of the reason is the adjustment of easing.","{'neg': 0.082, 'neu': 0.716, 'pos': 0.202, 'compound': 0.7717}",0.7717,-0.2
"""The intention of with-profits is to give relatively cautious investors a taste of the stock market but without too much risk."" (European Parliament, 2007 report)","""The intention of with-profits is to give relatively cautious investors a taste of the stock market but without too much risk."" (European Parliament, 2007 report)","{'neg': 0.045, 'neu': 0.871, 'pos': 0.084, 'compound': 0.2549}",0.2549,0.06666666666666668
儲蓄壽險點講都係保險，佢嘅最大好處就係有 ALM ，所以回報有一定保證，但保證嘅成本就係回報受限，魚與熊掌，各有取捨。,"Savings life insurance is insurance, and the biggest benefit is ALM, so the return is guaranteed, but the guaranteed cost is limited, and fish and bear paws have their own choices.","{'neg': 0.07, 'neu': 0.87, 'pos': 0.06, 'compound': -0.09}",-0.09,0.2642857142857143
早幾年更美好回報係高過當年建議書嘅(基金台有師兄分享多份保單，得更乜好係跑得贏廿年前建議書)，而近年出嘅單應該會低過建議書，不過拉長線個偏差有幾大，始終要睇美國加息進度。,"The better returns in the early years are higher than the proposals in the year (the fund station has brothers who share multiple policies, and it is better to run to win the proposal 20 years ago), and the orders issued in recent years should be lower than the proposal. However, there are several major deviations in the extension of the line, and we must always look at the progress of the US interest rate hike.","{'neg': 0.025, 'neu': 0.777, 'pos': 0.198, 'compound': 0.9371}",0.9371,0.24583333333333335
留意 414 個中期業績，債券組合回報率都由 4.8% 升至5%，英國女神年初賣果啲雋乜，最終回報假設都係得果 5.x%，又唔係真係咁難做到。,"Pay attention to the 414 interim results. The bond portfolio returns have risen from 4.8% to 5%. The British goddess sold fruit early this year. The final return hypothesis is all 5.x%, and it is not true that the real system is difficult to achieve.","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.6407}",-0.6407,-0.0625
果然diversify喎，股票買隔離,"Sure enough diversify, stock isolation","{'neg': 0.338, 'neu': 0.375, 'pos': 0.287, 'compound': -0.1027}",-0.1027,0.25
雖然君子遠庖廚，不過 414 表現好好,"Although the gentleman is far away from the kitchen, 414 performs well","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",0.2732,0.1
言下之意， 趁利率高，儲備金低既時候買保險回報應該會較高？,"The implication is that while interest rates are high and reserves are low, should insurance returns be higher at the time?","{'neg': 0.087, 'neu': 0.788, 'pos': 0.124, 'compound': 0.2263}",0.2263,0.1366666666666667
e. g. 20年前買既單雖然無當初project既回報咁多， 但應該好過e家利率低既時候開既保單。,"e. g. Although there was no return on the original purchase order 20 years ago, it should be better than the current low-interest rate open policy.","{'neg': 0.072, 'neu': 0.757, 'pos': 0.171, 'compound': 0.4588}",0.4588,0.21875
至於圖3緩衝既觸發你又點睇?,"As for Figure 3, the buffer both triggers you and looks at it?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"我反而覺得除左人壽消耗同資產表現之外,呢個位置值得深究","On the contrary, I think that this position is worth investigating besides the performance of Zuo Life's consumption of the same assets","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.3818}",0.3818,0.15
"我持單期20年.有高有底,比如今年第10年,預期同樓主一樣底左,前邊高者取部份,補貼底者.定直到斷單一刻,再計一次,反映於期滿紅利?","I hold a single period for 20 years. It has a high and a bottom. For example, in the 10th year of this year, it is expected that the bottom will be the same as the landlord. The higher one will take part and subsidize the bottom. Full bonus?","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.5423}",0.5423,0.09809523809523807
