review,Eng,label,vader_score,vader_compound,textblob_score
餐廳用餐地方較小，相比寬敞的酒店，餐廳面積不成比例。早餐自助區食物款式少，中式早餐點心質素低。職員態度殷勤，但未及專業。淋浴空間較為狹窄。,"The dining area of ​​the restaurant is small, and the restaurant area is disproportionate compared to the spacious hotel. There are few food styles in the breakfast buffet area, and the quality of Chinese breakfast snacks is low. The staff is attentive but not professional. The shower space is narrow.",0,"{'neg': 0.031, 'neu': 0.969, 'pos': 0.0, 'compound': -0.1406}",-0.1406,-0.042857142857142864
Luggage store charge 10.00,Luggage store charge 10.00,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
床墊偏軟。,The mattress is soft.,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1
總是一個很好的經驗  我坐Cathay多次和我很喜歡我不打滑。 他們都非常專業和使飛行經驗還是能忍受的。,It's always a good experience I have sat on Cathay many times and I really like that I don't skid. They are very professional and make the flight experience tolerable.,1,"{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.6901}",0.6901,0.3825
大意的空中服務員在寫下每位客人晚餐選擇時，路過而遺留我的挑選，派餐時隨意送上沒有選擇的主菜  辦理登機手續後，利用了希斯洛機場航厦三的航空公司商務貴賓室。貴賓室環境廣闊舒適，但中式點心水準差、服務員態度也不大友善。在航機上享用了晚餐和早餐。雖然在坐位，但大意的空中服務員在寫下每位客人晚餐選擇時，路過而遺留我的挑選，派餐時隨意送上沒有選擇的主菜。,"The caretaker flight attendant wrote down each guest’s choice of dinner, passing by and leaving my choice, and at the time of meal delivery, he gave the main course with no choice at check-in and used the airline of Heathrow Airport Terminal 3. Business VIP room. The VIP room is spacious and comfortable, but the standard of Chinese dim sum is poor, and the waiters are not friendly. Enjoyed dinner and breakfast on the flight. Although sitting in the seat, the caretaker flight attendant passed by and left my choice when writing down the dinner choices for each guest. At the time of meal delivery, he chose to give the main course without choice.",0,"{'neg': 0.1, 'neu': 0.843, 'pos': 0.057, 'compound': -0.7623}",-0.7623,0.059623015873015876
設計感  服務很nice！我第一次來玩！！！不要ヽ≧Д≦ノ講很多讚美的位置～和很多的酒店不同 還是有很多吸引人的地方！！！,"Design sense Nice service! This is my first time playing! ! ! Don’t say ≧Д≦ノ talk about the location of many praises~ Unlike many hotels, there are still many attractive places! ! !",1,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9015}",0.9015,0.623046875
美好的住宿  市場是大服務器的（大部分都是垃圾）但是很棒的是錢粉。 一定要坐在一個向下的海鮮餐廳辣蟹此處並嘗試一些。 喧囂是一種令人振奮的值得,Nice accommodation market is big server (most of it is rubbish) but the great thing is money fan. Be sure to sit here in a downward seafood restaurant Spicy Crab and try some. The hustle and bustle is an exciting worth,1,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9595}",0.9595,0.42857142857142855
"你要找的地方不只是想來看看花！  沒有什麼值得買因爲大多數都是拷貝（仿製）和食物都是非常傳統的食物不像其他夜市&泰國臺灣,有隻適合旅遊,沒有更多的當地人！","You are looking for more than just flowers! There is nothing worth buying because most of them are copies (imitation) and the food is very traditional food. Unlike other night markets & Thailand and Taiwan, there are only suitable for tourism, no more locals!",0,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.5346}",-0.5346,0.15601851851851853
遊客必去  波鞋街無論香港人或者遊客都會去嘅地方，因為真係有好多唔同款嘅波鞋賣，而且價錢不會太貴，成條街充滿住波鞋店舖，總有一款啱心水。,"Tourists must go to Sneaker Street No matter where Hong Kong people or tourists go, because there are really many different types of shoes sold, and the price will not be too expensive, Cheng Street is full of shoes shops, there is always a heart water.",1,"{'neg': 0.022, 'neu': 0.893, 'pos': 0.085, 'compound': 0.6281}",0.6281,0.0875
"無聊  它只是其中的一個市場有時會看到世界上每個人都賣的是同一件事。 爲什麼似乎要保密就是其中一個必須去的地方在香港是超出了我的想象。 如果你真的想要去我想是的。 如果你有充裕的時間在香港和拼的選擇去看些什麼然後把這個地方放在最下方。 沒有喧囂,沒有氛圍,也是沒有意義的。","Boring It's just one of the markets that sometimes sees everyone in the world selling the same thing. Why it seems to be kept secret is that one of the must go places in Hong Kong is beyond my imagination. If you really want to go I think yes. If you have ample time to choose what to see in Hong Kong, then put this place at the bottom. Without hustle and bustle, there is no atmosphere, and it is meaningless.",0,"{'neg': 0.084, 'neu': 0.867, 'pos': 0.049, 'compound': -0.4779}",-0.4779,-0.34
"完全陌生的 AIRLINE  不知道是否因為裁員問題而影響了員工士氣及工作態度. 在46月期間, 我乘坐了3次國泰航班, 每次我與家人或朋友都感到非常不滿. 服務員雖然都有 唔該前唔該後, 但並沒有熱心或真心提供服務. 例如  沒有笑容, 當我們要求 BLANKET 時, 服務員少少黑面, 只拋下一句等等, 10分鐘反毛毯才到手. 另一程我們沒有位置放手提行李, 服務員完全沒有幫忙找, 我們自己找了10行位置 當然公司亦布責任, 例如 餐飲供應不足, 我在機上2餐, 派到時都已經沒有了其中一款選擇","AIRLINE, who is completely new, does not know whether the morale and work attitude of employees have been affected by the layoffs. During 46 months, I took three Cathay Pacific flights, and every time I was very dissatisfied with my family or friends. Although the waiter should not Before and after, but there was no enthusiasm or sincere service provided. For example, there was no smile, when we asked for BLANKET, the waiter had a black face, just tossed the next sentence, etc., only 10 minutes to get a blanket. We didn’t have a place for another journey Hand luggage, the waiter did not help to find it at all, we found 10 lines of our own position, of course, the company also distributes the responsibility, such as insufficient food and beverage supply, I have 2 meals on board, and I have no one of them when I arrive.",0,"{'neg': 0.107, 'neu': 0.846, 'pos': 0.047, 'compound': -0.8314}",-0.8314,0.1244107744107744
廟街,Temple Street,1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"沒用的錢花  我一直想知道他們這些人有在市場買的女士？ 然後我才明白  那些從沒去過國外那些完全不關心錢。 你問我爲什麼？ 因爲同樣的東西你可以製藥者蘭茨曼中國或在中國貿易平臺差不多3（!） 外面的意見。 如果你想去一個表演  但即使這樣也不會直到死亡溫迪西與賣方幫在中國的價格要便宜。 不好意思的告訴你, 你們。 但是請不要告訴我這個市場不念舊惡。 這個地方唯一好的地方就是你可以找到非常便宜的當地咖啡館的背後是銷售行","Useless money spent I have always wondered if these of them have ladies who are bought in the market? Then I realized that those who have never been to foreign countries do not care about money at all. You ask me why? Because of the same thing you can get the opinion of drug maker Landsman China or almost 3 (!) outside of the Chinese trading platform. If you want to go to a show, but even this will not be until the death Wendy West and the seller help in China the price is cheaper. I'm sorry to tell you, you guys. But please don't tell me that this market doesn't want to be evil. The only good thing about this place is that you can find very cheap local cafes behind the sales line",0,"{'neg': 0.119, 'neu': 0.807, 'pos': 0.074, 'compound': -0.7963}",-0.7963,-0.10035714285714288
"類操作  從登機到排,這家航空公司的很大。 這裏的食物很棒服務（因爲去航空公司）。 我們有額外的空間和座位旁邊有一個出口以及廚房。 他們都是非常的寬敞和廚房是沒有問題的。 所有機組成員都不僅僅只是穿得一塵不染,令人愉快,樂於助人而且看得出他們都以讓你的旅程有可能是最好的。 我們剛從洛杉磯和新加坡也同樣不錯。 如果你可以試試看。","This type of operation is very large from boarding to platooning. The food is great service (because of going to the airline). We have extra space and there is an exit next to the seat as well as the kitchen. They are very spacious and the kitchen is no problem. All crew members are not just spotlessly clean, pleasant, helpful and can see that they all make your journey the best possible. We were just as good from Los Angeles and Singapore. If you can try it.",1,"{'neg': 0.022, 'neu': 0.768, 'pos': 0.21, 'compound': 0.9607}",0.9607,0.4078571428571428
