review,label
街燈昏暗，算命的多  廟街最有名的除了算命就是各種大排檔吧，雖然可以說那裡是遊客比本地人多，但還是有幾家吃煲仔飯的也受到當地人的熱捧。,1
"医疗展会的时候入住了这个酒店,豪华海景房. 房间设施还比较新. 但是我入住的日子,从进去到离开, 酒店不供应热水. 想想一千多的房价, 亏死了. 说是大连在维修管道, 简直是无耻, 我确认过同期很多朋友的酒店, 都没有收到影响. 酒店的解释非常勉强.预定时, 我是用信用卡担保的, 他们还不给我取消入住, 也不给打折, 说时不可抗力(我们航班因天气原因迫降沈阳,酒店都不给我们取消预定的,害我们打车来连夜赶到大连!!) 这个气愤啊. 携程也很差, 连这么大的事情都不和我说. 总而言之,入住这么个无耻的 倒霉透了.",0
"購物中心很大而且靠近港口  海灣城市是在香港,哪個港口很近。 所以稱爲海港城購物中心。 購物中心太大了,而且還有很多的商店。 人都喜歡來這裏購物,尤其是在假期。 我經常去香港,我還會坐船到此端口。 所以交通非常方便。 一次性。 我直接去商場的聖誕節。 有很多人在這裏。 因此,這裏非常擁擠。 因爲在這段時間裏有折扣商店。 我自己買了很多東西和衣服。 我希望每次都去那裏。 我很喜歡那裏的海港城市。  如果你想在這裏購物,你可以把自己的事儘量小。 因爲你會待很長時間。 你會去了。 也許你可以帶一些錢或信用卡。",1
"在努力改善  只是一個快速注意航班的商務艙都配備新的置換和新的聽筒。 房間裏所有的照明取代指示燈也在船艙裏。 還有,他們現在有實況新聞和體育頻道。 我的航班到曼谷上。 我可以看遊戲的埃德蒙頓與阿納海姆系列1 2倒圓角在赤柱一邊喝。 資格有時很糟糕（冷凍幾次）,但還是相當令人興奮的可以觀看直播體育賽事的平面上。 公平地說, 2年前相比。 我覺得cx已改進,和我希望cx將繼續改進後一下子換成小牀最近。",1
"又一次入住  第二次來了，和第一次一樣好，甚至更好。關於這個超級度假你能說些什麼呢？從美味的食物，舒適的住宿和優秀的工作人員各個方面去說。我們不同年齡段的人都很享受住在這裏。工作人員甚至還記得我們。我會毫不猶豫地推薦奧利維亞給他人，即便這裏本來生意就好，很快被預訂一空，Tacos,Dirk George ,Christopher 以及其他的人員，謝謝你們。",1
10月去的。感觉不是很好。房间和如家的差不多，但感觉差的好大。最让人受不了的是窗户离别人家的阳台那个近啊。都能看见别人家的里面了！！半夜楼道里还有人在吵闹，服务员应该制止一下啦。还有那个中央空调，开了等于没开。洗好澡后还是热的出了身汗。退房的速度也不快！！,0
"樂於助人的機組人員  非常有幫助,專業的機組人員！ 使他們的最大努力確保我儘可能舒適的航班。",1
同样的价格相差一个月，房间小了一倍！忽悠，接着忽悠！,0
飛機飛得很平穩  這次剛好遇上日本天氣不好 航行間突然有幾次大晃動 機長都會廣播飛航狀況 但空姐們表現得很鎮定 讓人感覺安心不少,1
出乎意料的糟糕  這是夜間紅眼航班，是用大型寬體機飛的，本來很期待這次旅行，結果卻狠狠地失望了。飛機很舊，一上飛機就聞到一股味道，混雜着燃油的味道。感覺機艙裏面不是很乾凈，或許只是因為氣味而產生的感覺。 因為那個氣味，從來不暈機的我竟然暈機了！非常非常非常的難受。座椅的靠背是不可以調整的，整晚就很難受地支撐在那裡，非常疲勞。 空姐的頭髮梳得很難看，像是頭上長了一個大胞腫了起來，臉上沒有笑容，讓人心情好不起來。 以後絕對不會再選擇這個航班了。着實讓我對國泰非常失望。,0
有很多免费的食品小物提供，洗浴设施一应俱全，高档，对女士小孩友好。有按摩浴缸。,1
"不錯的市場,值得一去  我們從酒店步行到女人街（維景,九龍）大約10分鐘。 我們從我們的旅行團有4個在香港停留。  多,比赤柱市場,有很多攤位賣的紀念品和很多低端提供。  提示 s： 不要你來當進入市場對面檔架在第1溫迪西  我們得到了更好的價格更深的我們去的。 帶70％的第一個提供的價格並從這裏開始。 不要去隔壁的波鞋街美街  它比澳大利亞貴得多。",1
"不要買USB閃存驅動器  他們不工作  無論什麼  不要買這裏的USB閃存驅動器。 他們不工作,在筆記本電腦上顯示你最大小正好合適（很多都是只有15  30 MB）和如果夠幸運的話你可以把東西放在這裏。   但是你永遠也不會看到什麼你把驅動器上大風玄雲  您的計算機上找不到它的東西如果你或你的媒體播放器不能播放。   不管怎麼說他們大多數都不能用。 你只需要買一個很貴的橡皮圖。  把錢花在中的其他標記。",0
酒店位置比地址说明上的偏多了，接近市郊，路边连个明确的牌子都没打出，失望。,0
"我見過的最差的航空公司的飛機  這是我見過的最差的航空公司的飛機  和我飛回了很多（我去過的國家70 ）。 我的狀態以及全球條目,和他們對待我就像一個三流的刑事,我的登機牌標記爲附加安全性進行體檢和浪費更多的時間讓我在機場。 他們還試圖給我最糟糕的座位在最後一行的上了飛機坐在廁所旁邊。 他們的員工很粗魯而且不知道客戶服務。 避免這家航空公司的成本  有這麼多更好的正確對待你的飛機。",0
"有被禮遇的感覺  香港的lounge是我在亞洲看過最好的lounge, 而且會員也滿常被升級艙等, 這也是我推薦這家航空公司的原因.",1
"品質保證  國泰一向以來都維持品質保證：服務水平好、食物不錯、坐位舒服，最重要的是這次曼谷的登機閘口比較近，不用走太遠。由於我是馬可孛羅的會員，check in, 登記都有優先。雖然國泰的價錢比其他航空公司貴一點，但一分錢一分貨。我是他們的忠實顧客。",1
第一次来，主要是贪便宜，然后因为事多就没去找其它酒店了，住着住着也就习惯了，服务员都会跟你打招呼，前台服务员有的好有的差，好的还不错，差的就没话说了，住的单人房，窗户关不紧，说是出了事有摄像头，地毯脏的不行，气味严重，前台在六楼，不太方便，早餐不要提了，没法吃，中餐晚餐不提供。每晚都有骚扰电话，决不会没有。空调是中央空调，房内调节器如同摆设，后来找到其它酒店后就搬走了，还是住了十天。,0
位置不是很好，离泰山脚下比较远。房间3楼不靠街道的那面较好，虽然后面有市场，但是双窗，关闭后噪音还好。靠街道面的噪音很大，特别是二楼。附近吃饭的地方很少。,0
"那裏最好的一個！  這是一個最好的航空公司了。 我已經飛了兩次每次我都是很好的體驗。 登記入住手續辦理的很順利而且我們在入境檢查和安全IGIA在沒有時間。 在香港轉機的時候,我們體驗到了非常良好的客戶服務和被引導的方向是正確的。 一個12小時的飛行,我們發現相當不錯的腿部空間（牛級）。 他們給我們提供了美味的食物和很好的酒精（航空公司的食物相比）幫助睡眠。 空姐很禮貌和我們到達目的地的時間。 我們的行李是到一塊。 我們會隨時再來坐他們家的飛機",1
"目前爲止最好的一價全包  我們喜歡這裏的一切我們短暫的6天住在奧利維亞。 工作人員是超級友好和樂於助人的一切從前臺到網球教練！ 食物,自助早餐和餐廳都非常的棒。 感覺就像是在米其林餐廳不用付。 每天晚上海灘的風景和吃晚餐的是別的東西。 我們在這座城市的一天在外面吃的晚餐在當地的一家希臘餐廳和這裏的食物和服務都很好。 正如我寫這篇評論的。 我只是想要再去一次。 我們7歲的兒子問爲什麼我們不能永遠住在這裏。 很棒的作業ikonos olivia... 我們還會回來的！",1
很棒的酒店和工作人員  現在已經去過兩次兩次都棒極了。 員工的服務很棒包括亞洲餐廳的主廚會出來說話的客戶和確保食物都很不錯。 所有餐廳的食物很出色的服務員女服務員和非常樂於助人。 房間維護的很好包括常規服務和茶點後就補充日常飲食的基礎上。 會推薦給所有年齡段的100％,1
"很不錯的酒店  我們目前正住在這家很好的酒店和Olivia。 工作人員都非常友好和樂於助人的運動場地和設施都佈置得很好。 餐廳裏的食物是非常好的沒有嘗過所有犎歡。 有時間在這裏就像是另一個帖子放在馬車的城市。 我們的房間很漂亮。 不過它俯瞰入口處一個馬路和停車場。 還以爲我們訂的海景花園景觀。 我們在前臺覈實正確的房間。 聽說有花園景觀的噴泉還有一個小的花園圍繞着。 不是那種一個賣點。 儘量不要去房間的路上,不是一個美景。",1
真的很划算  這款運動鞋絕對比新加坡便宜至少30至50美元。必須買！我們買了幾雙運動鞋和襯衫，運動服,1
"這是香港！   很棒的經歷。 你還能去哪兒吃東西就在這條路上！ 市場上有很好的和你可以得到一些優秀的交易mulberry包包和孔廟等。 是的我知道他們都是假的,但是可以看你不會懷疑其質量的活法！ 因爲你真正體驗一次清涼的體驗當地的生活是什麼樣的一個世界上人口最稠密的居民區！",1
"最棒的全包式酒店,謝謝你tasos和simona！  是我去過的最好的度假村ikos olivia到。 最好的食物,很棒的景色,溫水泳池,水療中心令人難以置信,非常棒的一個按菜單點菜的餐廳。 但是,我們還會再來的原因在今年九月或十月,是它的熱情好客和友善的酒店員工從tasos和simona。 他們是最棒的,總是願意幫助我們在度假期間也有我們需要的一切。 Simona和tasos ,謝謝你們讓我的假期過的最好的！",1
"很棒的假期。 如果不允許12歲以下的孩子將會很是完美。  我們是一起旅行的兩個女兒16和19歲以下家庭4。 我們通常住在豪華的自助式別墅,但是我們最小的孩子去什麼地方都要有一個青少年俱樂部所以她保證的朋友。 我們擔心預訂這家酒店時因爲我們沒有住在這麼大的一個酒店。 到達的時候我們的行李很快就被帶到我們的房間和時間被帶到餐廳是咖啡的機器,淋浴等工作。 我們的房間在酒店主樓2都很讓人印象深刻的而且比別墅。 浴室的洗浴用品很漂亮和聞起來很好。 我們最喜歡的餐廳提供的早餐也是比普羅旺斯因爲口味和服務也是一流的。 經理和他的員工是那麼專業訓練普羅旺斯（Stefanos）很棒。 這是一個能讓人開心艾伯坦在這裏食物和飲料的質量總是很棒的。 我們大部分時間都是那麼的完美Stella和她所服務的服務員。 大多數時候我們午餐在茴香酒（希臘餐廳）因爲我們喜歡這裏可供選擇的新鮮的沙拉和很棒的工作人員來（Dana總能記得我們不得不花時間跟我們談我們的飲料和天）裏的晚餐也是很棒的茴香酒（如果有什麼分量有點大）！ 我們在亞洲餐廳一度和食物很漂亮,但是服務不太好。 意大利餐廳很不錯但是不是我們最喜歡的。 主要的酒吧有很棒的員工但是女服務員3值得特別一提的  格魯吉亞,和Anna Marainna。 他們總是面帶微笑和提供無可挑剔的服務。 第一天我們就坐在海灘上的游泳池在早上和下午的主泳池。 我們沒有碰到任何問題得到一張牀（我們在大約9.30早餐後）有很多牀都保留在大約9, 但是泳池員工和隨身物品置於無人看管的毛巾如果超過一個小時。 第二天我們發現溫泉泳池（年代只有星榭魷）和完美！ 有多半只有約18牀游泳池周圍都是我們從來沒有看到過。 非常寧靜和他們有冰茶和水壺水果還有新鮮的水果。 這讓我感覺就像我們有一個健康的一天以部分因爲你不提供含酒精的飲料在溫泉！",1
